,sec_2012,sec_2013,sec_2014,sec_2015,sec_2016,sec_2017,sec_2018,sec_2019,sec_2020,sec_2021,UAA_mj_2012,UAA_mj_2013,UAA_mj_2014,UAA_mj_2015,UAA_mj_2016,UAA_mj_2017,UAA_mj_2018,UAA_mj_2019,UAA_mj_2020,UAA_mj_2021,UAA_teoh_2012,UAA_teoh_2013,UAA_teoh_2014,UAA_teoh_2015,UAA_teoh_2016,UAA_teoh_2017,UAA_teoh_2018,UAA_teoh_2019,UAA_teoh_2020,UAA_teoh_2021,UAA_dd_2012,UAA_dd_2013,UAA_dd_2014,UAA_dd_2015,UAA_dd_2016,UAA_dd_2017,UAA_dd_2018,UAA_dd_2019,UAA_dd_2020,UAA_dd_2021,pct_price_change_2012,pct_price_change_2013,pct_price_change_2014,pct_price_change_2015,pct_price_change_2016,pct_price_change_2017,pct_price_change_2018,pct_price_change_2019,pct_price_change_2020,pct_price_change_2021,ey_2012,ey_2013,ey_2014,ey_2015,ey_2016,ey_2017,ey_2018,ey_2019,ey_2020,ey_2021,cr_2012,cr_2013,cr_2014,cr_2015,cr_2016,cr_2017,cr_2018,cr_2019,cr_2020,cr_2021,dte_2012,dte_2013,dte_2014,dte_2015,dte_2016,dte_2017,dte_2018,dte_2019,dte_2020,dte_2021,roe_2012,roe_2013,roe_2014,roe_2015,roe_2016,roe_2017,roe_2018,roe_2019,roe_2020,roe_2021,at_2012,at_2013,at_2014,at_2015,at_2016,at_2017,at_2018,at_2019,at_2020,at_2021
KFRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19059036431459758,0.11337495965253745,0.25409545325596183,0.022309539099609803,0.049560097139753144,0.015152280348570238,0.021682171573382467,0.16742922478977804,0.10921100237760849,0.07005117576306093,0.13946834076422862,0.04223456481208138,0.2979719710346581,0.07549622239308566,0.06527695310633472,0.013730470000122987,0.06935239921293886,0.14343775708126355,0.14575442304946856,0.10990364522232807,0.13685707575469697,0.022885119240609084,0.30300899794379443,0.10694202687534518,0.0812678581503194,0.010042094441113588,0.09397477271823693,0.12417959884016942,0.09057512629251199,0.1153554766888935,16.301703163017024,42.67782426778244,17.937438905180827,4.765851636966434,-8.623417721518988,9.30735930735931,22.455445544554454,28.395860284605433,6.02015113350125,78.71228320266096,-0.0697350069735007,0.015640273704789834,0.03895565685868214,0.060522151898734174,0.05454545454545454,0.05227722772277228,0.07567917205692108,0.05919395465994962,0.06343549536707056,0.04852432863600106,1.7351275360559906,2.2549653785024395,2.3826911438369978,2.444943359241447,2.6814271831847685,2.9317717602933624,2.7497509905044377,2.8863400969822517,3.1330732392803653,2.3194457430297133,0.9143753753400139,1.2118003218153952,1.6108560277785744,1.5197275598559017,2.001749687849116,1.8620240249633222,1.2569104918285994,1.2785971792924915,1.6623447355989662,1.671894737959513,-0.0806789680063116,0.0686051910222409,0.6522440956179871,0.30670285832969263,0.2692137083525005,0.24788310730802743,0.34444041798599184,0.7823726705846481,0.31144024230972295,0.39901595490589475,3.329178315172429,3.3122282671206094,3.3450327267931037,3.749731398263895,3.611467321254115,3.533504725425705,3.7334117733767123,3.535288947195802,2.917655605167739,3.138495950544397
NXPI,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01532723987863005,0.034587744208697674,0.05877716705313417,0.05034659653893779,0.02326746470605122,0.06875216847233753,0.014366597647363366,0.03582731597200389,0.06328837327794504,0.010632719903038094,0.04700716516747122,0.01080277776144169,0.04295491317889538,0.09053518598713385,0.02370669998645668,0.05361936620826556,0.025839409261287236,0.0317300688602821,0.051072872446666286,0.019940398971305874,0.017260003106232075,0.009631914850560752,0.05212743420855562,0.03667428359666719,0.028254953845062936,0.05107575154692998,0.004187815217177648,0.02883188754944767,0.06928989152833334,0.0031644911237554904,71.24333116460639,74.5054160128571,66.34008273459612,10.274869109947637,16.33234421364986,19.467401285583108,-37.415663165086684,73.66266375545851,24.948923463774932,43.248852273441926,-0.017477137244919283,0.030481166993250597,0.029712041884816753,0.07548961424332344,0.0060197938985817765,0.05585447091980528,0.09252183406113537,0.006757818639006758,0.0011948934029306333,0.030336289402054614,1.3061497326203209,1.7535624476110645,2.0,1.8885400313971743,2.2186600904233456,2.2236938925680647,1.5435745937961596,1.8241206030150754,2.1437778879524045,2.132137030995106,4.014797507788162,3.1714100905562743,7.605493133583021,1.2328221638566466,1.231803513804231,0.7533537474482357,1.0140318054256314,1.0731227343345418,1.1688340072123264,2.081831610044313,-0.0895638629283489,0.22509702457956016,0.6729088639200999,0.1292891637719224,0.017927572606669058,0.1614902303878682,0.20654817586529467,0.02516830657690316,0.005682439077696427,0.27636632200886263,0.6768131697468551,0.7466273840905566,0.8192369070071086,0.23150185930029596,0.3814764238091413,0.3848808682273691,0.43692522062238737,0.4434952038369305,0.4339194840530055,0.530243481595092
PWFL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18059153914965242,0.041781914451363464,0.1170679347493408,0.027306532586581334,0.003963587434797605,0.062498580213154076,0.027123375760310278,0.028446292207164686,0.035539558093851856,0.010543339630795248,0.18372824960378908,0.035082033172735096,0.107465944451234,0.012291894863025225,0.00495738539833003,0.06565171561880044,0.01778320226547725,0.051985399714678616,0.04223242904117833,0.010399238764690632,0.1386047434780053,0.03812927255654469,0.055523006675399306,0.06657691579620116,0.028034898272806058,0.1018329022773709,0.0272994235720716,0.05353045667147928,0.04233355018941017,0.020157909546226774,23.04439746300211,-0.5154639175257825,15.544041450777213,-31.240657698056808,17.82608695652175,28.04428044280445,-19.452449567723352,16.45796064400715,14.132104454685091,-36.204576043068634,-0.037800687285223365,-0.10880829015544041,-0.14349775784753363,-0.17173913043478262,-0.09040590405904059,-0.037463976945244955,-0.06082289803220036,-0.09062980030721966,-0.06191117092866757,-0.10970464135021096,2.930376682482812,2.9719431622771295,2.142588124521862,1.8499637593621647,1.5668088928812036,1.5284680717206667,1.9354074074074072,1.7027841561423651,1.8041952197894031,1.9849620664739884,0.3756558475480955,0.4824160858767924,0.9257383966244728,1.1598444336412252,1.7650293713285836,0.8480482848563888,0.8330373565040908,0.6951274197593732,0.5905012187690434,0.5868217589396659,-0.058872964317350715,-0.20024566744105315,-0.42469271693267296,-0.4838113757899855,-0.3980752405949256,-0.11737587576961571,-0.1843089998097292,-0.08332256617999134,-0.06860907982937235,-0.0917299461549082,0.7369646336228246,0.7195532738899396,0.8694318484929315,0.9404879805528046,0.8322108213171813,0.6721919516838443,0.918014635918551,0.35013652688167224,0.5440251722932362,0.549047927714722
ABIO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16537132604762636,0.07928494587235946,0.0007704937919452877,0.036020103400730974,0.053433061045777296,0.03995599464165839,0.06083158063593573,0.00542147282312172,0.008566600819603726,0.015134167518499619,0.15052606761104634,0.07998114616851654,0.01723129819213457,0.016831874626599165,0.054809551166118436,0.03500838837779735,0.0947392221439364,0.072678341773985,0.11070519276437955,0.03783877661769064,0.00403687892759181,0.021966753335570854,0.002156209519359128,0.02526988310459618,0.0627742907834323,0.0173206301517713,0.061645533830541166,0.0017179277512428676,0.011816352324651919,0.03578651598826489,-62.0,342.1052631578947,-43.238095238095234,387.62583892617454,-38.70967741935484,-52.63157894736842,-75.29629629629629,1612.3538230884556,-29.780937538305295,-46.38403990024938,-0.8421052631578947,-0.6190476190476191,-0.49286912751677847,-0.39139784946236555,-0.6350877192982456,-1.3111111111111111,-1.7091454272863567,-0.7267060080200326,-0.5162094763092269,-0.6465116279069767,9.98360655737705,11.268308921438082,11.15850144092219,25.874999999999996,8.950333889816362,5.941545893719807,8.546027742749054,9.157667386609072,14.280651614747072,15.557747284162378,0.10491916064671482,0.09646364161478724,0.0943626619632318,0.03950617283950617,0.10971433720825448,0.20340632603406325,0.1314655172413793,0.12168199737187912,0.08400507297779497,0.07603393217483298,-1.4860681114551084,-0.4453501058982094,-0.6572824096058612,-0.30063041765169424,-0.7409209696314318,-1.7995133819951337,-1.3151525198938991,-0.7203679369250986,-0.2093248210485587,-0.37854358090237644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.06541409251845184,0.009298524733767327,0.01921869049042066,0.043173601580506704,0.07171033135299965,0.008917089411846074,0.002160018089912674,0.0006048583746416369,0.07731858104752405,0.0049698903896351065,0.17873400400328315,0.04282253786181309,0.026562522924502726,0.0414322920096135,0.02774154339050311,0.030613974817888506,0.041607951003445415,0.11717579142834664,0.0712951174609368,0.06931694274393624,0.016858359910630845,0.06869491563852956,0.062480836947794285,0.012230163377676948,0.0353678497465644,0.04237436849536047,0.015072864571053946,0.07924405219650298,0.0008481513436760235,0.014140665024245602,-23.54066985645934,-20.88324691578759,-21.69491525423729,-12.98701298701298,-26.53399668325043,327.765237020316,-53.825857519788926,-58.4,-6.318681318681318,-62.75659824046921,0.1439299123904881,-0.1152542372881356,-0.10245310245310245,-0.12935323383084577,-0.21218961625282168,-0.056464379947229554,-0.13257142857142856,-0.33516483516483514,-0.4046920821114369,-0.8031496062992126,2.149193057617877,2.613686877667141,2.0328127998245598,2.506110579882897,3.3069772411582434,2.5307383210780965,2.898998542914633,3.9377117960303374,3.5119670342076543,1.9529204005335437,0.7491798906058937,0.7725297046227708,0.9250650156744739,0.978887234152506,0.8166134239448196,0.38737515618818286,0.379945068523134,0.3836275493321709,0.4659833287396736,1.345761571299392,0.3263152060578978,-0.22064160564760696,-0.17960432756900305,-0.2385874084479251,-0.2902731055053257,-0.259714976134161,-0.42367490168112903,-0.5918757517345701,-1.1983343638029544,-3.3358147750930534,0.5301601132774207,0.29699391972433414,0.3812600375893052,0.38591709795356344,0.3415460108963355,0.2633498755741744,0.27970559191170824,0.0,0.0,0.0
HRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0044196908292161025,0.005661495456393231,0.004226470204733962,0.0060890960648930376,0.006621832175631143,0.006648198644924282,0.013598074090930966,0.011072763756925938,0.008966876226615988,0.0037240344406327466,0.009024181945408712,0.004254304795849158,0.000568173453336044,0.01119757376339154,0.008289212440013162,0.011822381130681951,0.014298549078938662,0.008379069877720524,0.013893075212898957,0.006278474398516419,0.0019622052856660688,0.004819425412704581,0.0013836209616807232,0.00032033125694085063,0.00011428043192686366,0.0065096726840039795,0.014041068653507773,0.01066446620230161,0.007867477592144685,0.0007512492027670001,-15.405164737310773,45.05263157894739,10.353168843734872,5.348531345900942,16.812317935913445,50.14250089063057,5.0539803060861255,28.21005081874648,-13.705628468246278,59.191589262018994,0.06807017543859649,0.04233188195452346,0.023016220955721176,0.017270079067831876,0.033843961524759526,0.024202159212243442,0.043026538678712596,0.020082797498458555,0.034194141063590894,0.024044626827391637,1.8032266596138586,1.9918934568616098,1.7619262943703367,1.9713199723566,1.633851728823796,1.7704569606801275,1.7445652173913042,1.3115193566190966,1.4334173492963664,1.37590799031477,1.0029534826482895,0.8479096308373123,1.1724736515809053,2.8530555795660804,2.4488227202848134,2.3162712360867017,1.6976859299591638,2.126549291298544,1.706158391750188,1.6595201361919454,0.14865862663056856,0.12227786188424364,0.07513949163050218,0.04123087561586998,0.1004126547455296,0.09783245459871119,0.15616879099121397,0.09673933769783256,0.1291929783905915,0.13220194711922112,1.0041164905382158,1.0815477690950341,0.9623309171850922,0.4460247666905958,0.6229354354354354,0.6058471526045002,0.653211009174312,0.5921122179304736,0.6167712102074457,0.6015482786901641
ZNGA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0018052531276887551,0.012514756303347405,0.050048197064648976,0.04895681197933615,0.02258615578900476,0.044730315779557175,0.004174978919651795,0.0051434676417781156,0.10467263982907668,0.06833136677073881,0.0376926422471041,0.02354485676037345,0.04568151887135806,0.044935416566537045,0.01918095108495891,0.03754462355985595,0.004618667253906264,0.03083526030152106,0.09966670511421173,0.06998032738325194,0.009016386383538744,0.042982475705025294,0.005259945061828225,0.0497909261327221,0.018441036076187592,0.018477130140021107,0.005142876832979232,0.013642777794750482,0.08252849426407408,0.061343973569599246,-74.92029755579172,61.01694915254237,-29.999999999999993,0.7518796992481258,-4.104477611940305,55.6420233463035,-1.749999999999996,55.72519083969465,61.27450980392155,-35.15704154002025,-0.11864406779661019,-0.013157894736842106,-0.09774436090225563,-0.048507462686567165,-0.04669260700389105,0.0075,0.0050890585241730275,0.006535947712418301,-0.0425531914893617,-0.014062499999999999,2.9154170226556286,4.489656494347237,2.934491840948629,4.708982837015148,3.96271548185848,2.9392206175210727,1.557365672295002,1.9895627096044286,1.40319903425381,1.0544966099526671,0.4112932161711046,0.21404155287116247,0.2390161481928499,0.1890026364079487,0.20572683378630752,0.2059985133191977,0.3445381151314347,0.8530719893896518,1.1099779024307326,1.0434139914521676,-0.11473440470927738,-0.019699872847340635,-0.11916492763592398,-0.06800040964776448,-0.06843516395641326,0.016231020447953985,0.009681136908825574,0.021223227347969807,-0.1459799422063573,-0.033484366464218006,0.49732447832567384,0.3831651737429714,0.29394246321408485,0.3599294936059455,0.3890234745774718,0.435192057122273,0.4226052695691952,0.3610484470637986,0.3181825505518408,0.44040635959049523
BALL,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0013157830619544494,0.010793391118716675,0.007566139839586955,0.028975840926992416,0.03951704483836387,0.02247493540052417,0.008440157075972093,0.012724101856764383,0.00661120144478701,0.02038476322993968,0.008633309677119321,0.008432257932433136,0.0149567272854753,0.019960110787379977,0.06032837125275442,0.031466646469218956,0.007200809898459337,0.006416591205208207,0.01144580625314135,0.004405422525883804,0.021417907710610126,0.011896475063048723,0.0037941315909320594,0.0019983550582851756,0.02807898607159349,0.008734182182861878,0.0139253577124228,0.014315613847057124,0.013770066600577058,0.009348925873996015,25.315037804536544,15.441340782122893,31.958962446767348,6.689159454305416,3.2173793482744184,-49.58039163447449,21.479524438573307,40.64810787298827,44.085356424926545,3.316162266580802,0.05877094972067039,0.05400696864111499,0.04972861962740208,0.028186443008387182,0.022112694818169708,0.028269484808454426,0.02870813397129187,0.026441935982681304,0.019210130929383985,0.02794224576711333,1.3877090995373118,1.2792881602158346,1.152830376719155,1.0197982816585731,1.2303805995284607,0.9150231312393474,0.9621489621489622,0.8757396449704142,1.051980198019802,0.8773727532336637,4.819457364341085,4.620498814058793,5.10761535979348,6.751526203123766,3.5673538548432644,3.2434503213049926,3.647389107243122,4.750248426631335,4.469583458195984,4.349796472184532,0.3127906976744186,0.2923884137137928,0.3791545659890286,0.2227067311504005,0.07427280429257271,0.09243697478991597,0.1274564851207187,0.1874792977807221,0.17530716212166617,0.23826322930800542,1.1636584033781354,1.082904933630016,1.13195086514331,0.8179400634141352,0.5602547455635937,0.6396994583260528,0.702851274616407,0.6609447004608295,0.6454635108481263,0.7005681241757127
VLGEA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.016467931946951498,0.010952719868690598,0.057173459191110526,0.07667061690157675,0.03084401124197326,0.014276221084648454,0.0064898206181604745,0.0012604620220936502,0.005318409138393418,0.008533630173729198,0.03365859602323838,0.004775966794469896,0.04971338262261621,0.08804217564062462,0.02599830240473948,0.005549274909503223,0.0136106814543171,0.001385613904899722,0.043757780821984935,0.009220453619861515,0.01029863907692491,0.0062824273094051475,0.00557911496291455,0.06386715294759217,0.036040814531734515,0.014089630194474852,0.010049163428956565,0.0073841544079420035,0.0024718271442943918,0.011481671853370932,15.500878734622138,-5.6299452221545865,-11.738148984198649,-3.7267080745341574,17.267552182163183,-25.792880258899675,16.615787178368933,-13.238593866866111,-4.913793103448283,6.0290117860380965,0.06938527084601338,0.0599806514027733,0.013153087321885274,0.08235294117647059,0.05728155339805826,0.0697775839511557,0.06507105459985041,0.07629310344827586,0.07796917497733455,0.05857203933304832,1.7173943506896483,1.8490433529914916,1.114942056382017,1.4133251528638575,1.6096720915243312,1.8865406006674084,1.8771251856003617,1.5006223660579334,1.2120542021400753,1.2890677838114686,0.7781955703375002,0.7476774615636246,0.9619964312675865,0.7166085762777578,0.656959905790568,0.587145247890663,0.5886456976034571,0.5761943314756237,1.7550132402503609,1.6034386320441143,0.1365327752473829,0.10543016028786392,0.021639729599890196,0.12113923099138733,0.09216332088247742,0.07991423192246007,0.0827326856784707,0.0801419641512276,0.0750451372171401,0.058552213498578205,3.4727986169781557,3.4544116683668222,3.3200615637543396,3.6501076279897307,3.6310704624500834,3.524793234114998,3.347276729167965,3.272024671055906,1.9710577076411233,2.2838254945984495
IRIX,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.034753809346597234,0.04190603787288933,0.18561203700228496,0.0413282464311496,0.14983229718539137,0.10044944318795018,0.03341487032005168,0.1673565167809328,0.06887577244309412,0.0318943104985045,0.03586043053939757,0.023844861655307727,0.2573542892263696,0.07400389274000976,0.10061021642431109,0.08096252936110401,0.02591170872643407,0.08672925868529772,0.22046361947258153,0.10166807631481978,0.00034702058736903185,0.004185814359497095,0.08050339546957949,0.04389023898634241,0.01862292725574355,0.08890729353373666,0.1621605470441128,0.006727409627479631,0.05625592138341686,0.03787617720980646,4.278074866310155,160.76923076923077,-15.437561455260573,8.02325581395349,51.345532831001094,-45.80369843527738,-38.320209973753286,-52.55319148936171,12.556053811659185,143.42629482071717,-0.005128205128205128,0.02359882005899705,0.11744186046511629,0.005382131324004306,-0.08179231863442389,-0.1456692913385827,-0.22340425531914893,-0.28699551569506726,-0.18326693227091637,-0.05564648117839607,4.249253965760955,4.342569953816898,4.6731069754226455,4.14062710267797,5.420754047984872,3.796285604311009,3.5730519480519485,3.1244630803845364,2.92120723418961,3.3412146133164633,0.31988130563798217,0.3025837394600449,0.239566042210102,0.24148064592733315,0.22941777323799797,0.3644584234322784,0.390874803911752,0.5332746091169346,0.6105608660601175,1.0896605004506634,0.06564711253138553,0.08629225651736674,0.29754564856533083,0.014070292092139633,-0.2991062308478039,-0.4215647729506586,-0.42765595273856016,-0.3881523893415547,-0.3644477715075435,-0.22425855186917895,1.1711054233536249,1.1364729637438016,1.0238174948586733,0.9984219209525859,0.9587487537387837,0.9987273687749124,1.0222691495488578,1.2480108005630082,1.2995459258464728,1.1071333210097152
